LAMMPS data file for polymer chains

1200 atoms
1140 bonds

2 atom types
1 bond types

0.0 32.0 xlo xhi
0.0 32.0 ylo yhi
0.0 32.0 zlo zhi

Masses

1 1.0  # Type A
2 1.0  # Type B

Atoms # molecular

1 1 1 0.000 0.000 0.000
2 1 1 0.000 0.000 0.711
3 1 1 0.000 0.000 1.422
4 1 1 0.000 0.000 2.133
5 1 1 0.000 0.000 2.844
6 1 1 0.000 0.000 3.556
7 1 1 0.000 0.000 4.267
8 1 1 0.000 0.000 4.978
9 1 1 0.000 0.000 5.689
10 1 1 0.000 0.000 6.400
11 1 1 0.000 0.000 7.111
12 1 1 0.000 0.000 7.822
13 1 1 0.000 0.000 8.533
14 1 1 0.000 0.000 9.244
15 1 1 0.000 0.000 9.956
16 1 1 0.000 0.000 10.667
17 1 1 0.000 0.000 11.378
18 1 1 0.000 0.000 12.089
19 1 1 0.000 0.000 12.800
20 1 1 0.000 0.000 13.511
21 2 1 5.079 0.000 0.000
22 2 1 5.079 0.000 0.711
23 2 1 5.079 0.000 1.422
24 2 1 5.079 0.000 2.133
25 2 1 5.079 0.000 2.844
26 2 1 5.079 0.000 3.556
27 2 1 5.079 0.000 4.267
28 2 1 5.079 0.000 4.978
29 2 1 5.079 0.000 5.689
30 2 1 5.079 0.000 6.400
31 2 1 5.079 0.000 7.111
32 2 1 5.079 0.000 7.822
33 2 1 5.079 0.000 8.533
34 2 1 5.079 0.000 9.244
35 2 1 5.079 0.000 9.956
36 2 1 5.079 0.000 10.667
37 2 1 5.079 0.000 11.378
38 2 1 5.079 0.000 12.089
39 2 1 5.079 0.000 12.800
40 2 1 5.079 0.000 13.511
41 3 1 10.159 0.000 0.000
42 3 1 10.159 0.000 0.711
43 3 1 10.159 0.000 1.422
44 3 1 10.159 0.000 2.133
45 3 1 10.159 0.000 2.844
46 3 1 10.159 0.000 3.556
47 3 1 10.159 0.000 4.267
48 3 1 10.159 0.000 4.978
49 3 1 10.159 0.000 5.689
50 3 1 10.159 0.000 6.400
51 3 1 10.159 0.000 7.111
